"museum_label","museum_name","museum_country","museum_subregion","museum_city","museum_city_latitude","museum_city_longitude","total_type_specimens","holotype_count","syntype_count","lectotype_count","neotype_count","nonexistent_count"
"MCNUFPR","Museu de Ciências Naturais, Setor de Ciências Biológicas, Universidade Federal do Paraná","Brazil","Paraná","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MCNV","Museo de Ciencias Naturales de Valencia","Spain","NA","Valencia","39.479999999999997","-0.39",NA,NA,NA,NA,NA,NA
"MCP","Museu de Cièncias, Pontificia Universidade Catolica da Rio Grande do Sul","Brazil","Rio Grande do Sul","Porto Alegre","-30.04","-51.22",1,1,0,0,0,0
"MCPGM","Musée de la Compagnie des Phosphates de Gafsa","Tunisia","NA","Metlaoui","NA","NA",NA,NA,NA,NA,NA,NA
"MCPV","Musée Crozatier au Puy-en-Velay","France","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MCRE","Musei Civici di Reggio Emilia","Italy","NA","Reggio Emilia","NA","NA",NA,NA,NA,NA,NA,NA
"MCSNB","Museo Civico di Scienze Naturali 'Enrico Caffi'","Italy","NA","Bergamo","45.7","9.67",NA,NA,NA,NA,NA,NA
"MCSNT","Museo Civico di Storia Naturale di Trieste","Italy","NA","Trieste","45.65","13.77",NA,NA,NA,NA,NA,NA
"MCT","Museu de Ciências da Terra","Brazil","Rio de Janeiro","Rio de Janeiro","-22.91","-43.2",NA,NA,NA,NA,NA,NA
"MCZ","Museum of Comparative Zoology","United States","Massachusetts","Cambridge","42.38","-71.12",345,328,14,3,0,0
"MCZR","Zoological Museum of the Rome University","Italy","NA","Rome","41.89","12.5",1,1,0,0,0,0
"MD","Carlos Darwin Museum","Argentina","NA","Punta Alta","-38.880000000000003","-62.08",NA,NA,NA,NA,NA,NA
"MDC","Museo Departamenteal de Colonia, Colección Bautista Rebuffo","Uruguay","NA","Colonia","-34.479999999999997","-57.84",NA,NA,NA,NA,NA,NA
"MDE","Musée des Dinosaures","France","NA","Espéraza","NA","NA",NA,NA,NA,NA,NA,NA
"MDLCA","Museo Sardo di Geologia e Paleontologia Domenico Lovisato","Italy","NA","Cagliari","39.22","9.1",NA,NA,NA,NA,NA,NA
"MDSI","Dinosaur Museum of Salas de los Infantes","Spain","NA","Salas de los Infantes","NA","NA",NA,NA,NA,NA,NA,NA
"MDSL","Dinosaur Museum, Savannakhet","Laos","NA","Savannakhet","16.57","104.75",NA,NA,NA,NA,NA,NA
"MDT","Museo Desiderio Torres","Argentina","NA","Sarmiento","NA","NA",NA,NA,NA,NA,NA,NA
"MDW","Musée Despiau-Wiérick","France","NA","Mont-de-Marsan","43.9","-0.51",NA,NA,NA,NA,NA,NA
"MECN","Museo Ecuatoriano de Ciencias Naturales","Ecuador","NA","Quito","-0.19","-78.5",11,11,0,0,0,0
"MEPN","Sección de Mastozoología del Instituto de Ciencias Biológicas de la Escuela Politécnica Nacional","Ecuador","NA","Quito","-0.19","-78.5",6,6,0,0,0,0
"MERO","Museu do Estado de Rondônia","Brazil","Rondônia","Porto Velho","-8.76","-63.91",NA,NA,NA,NA,NA,NA
"Merriam","Collection of C. Hart Merriam","United States","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MF","Museo Zoologico dell'Università di Firenze","Italy","NA","Florence","43.78","11.24",22,14,5,3,0,0
"MFA","Museo Provincial de Ciencias Naturales ""Florentino Ameghino""","Argentina","NA","Santa Fe","-31.6","-60.69",1,1,0,0,0,0
"MFCA","Museo Universitario ""Florentino y Carlos Ameghino""","Argentina","NA","Rosario","-32.94","-60.67",NA,NA,NA,NA,NA,NA
"MFM","Mizunami Fossil Museum","Japan","NA","Gifu","35.42","136.76",NA,NA,NA,NA,NA,NA
"MFP","Myanmar French Paleontology, Paukkaung kyitchaung 2 Collections at the Myanmar Ministry of Culture","Myanmar","NA","Nay Pyi Taw","NA","NA",NA,NA,NA,NA,NA,NA
"MFSN","Museo Friulano di Storia Naturale","Italy","NA","NA","NA","NA",1,1,0,0,0,0
"MGA","Musée de Géologie","Algeria","NA","Algiers","36.770000000000003","3.04",NA,NA,NA,NA,NA,NA
"MGB","Museo de Geologia del Ayuntamiento de Barcelona","Spain","NA","Barcelona","41.4","2.17",NA,NA,NA,NA,NA,NA
"MGBI","Museum Geologi Bandung","Indonesia","NA","Bandung","-6.91","107.6",1,1,0,0,0,0
"MGCL","Musée Géologique Cantonal de Lausanne","Switzerland","NA","Lausanne","46.52","6.62",NA,NA,NA,NA,NA,NA
"MGCM","Moguicheng Dinosaur and Bizarre Stone Museum","China","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MGHF","Museo Geológico H. Fuenzalida","Chile","NA","Antofagasta","-23.65","-70.39",NA,NA,NA,NA,NA,NA
"MGIW","Museum of the Geological Institute in Warsaw","Poland","NA","Warsaw","52.26","21.02",NA,NA,NA,NA,NA,NA
"MGL","Moab Giants Museum","United States","Utah","Moab","NA","NA",NA,NA,NA,NA,NA,NA
"MGM","Museo Geo-Minero, Instituto Geológico y Minero de España","Spain","NA","Madrid","40.42","-3.71",NA,NA,NA,NA,NA,NA
"MGP","Istituto di Geologia, Paleontologia e Geologia Applicata dell'Università","Italy","NA","Padova","45.41","11.87",NA,NA,NA,NA,NA,NA
"MGPC","Museo Geopalaeontologico 'Giuseppe Cortesi'","Italy","NA","Castell'Arquato","NA","NA",NA,NA,NA,NA,NA,NA
"MGR","Museo Provincial ""Dr. Ángel Gallardo""","Argentina","NA","Rosario","-32.94","-60.67",1,1,0,0,0,0
"MGS","Maryland Geological Survey","United States","Maryland","Annapolis","NA","NA",NA,NA,NA,NA,NA,NA
"MGSB","Museu Geològic del Seminari de Barcelona","Spain","NA","Barcelona","41.4","2.17",NA,NA,NA,NA,NA,NA
"MGT","Museo de Geociencias de Tacuarembó","Uruguay","NA","Tacuarembó","-31.71","-55.98",NA,NA,NA,NA,NA,NA
"MGUAN","Museu de Geologia da Universidade Agostinho Neto – PaleoAngola","Angola","NA","Luanda","-8.82","13.24",NA,NA,NA,NA,NA,NA
"MGUH","Geological Museum, Copenhagen","Denmark","NA","Copenhagen","55.68","12.57",NA,NA,NA,NA,NA,NA
"MGUV","Museu de Geologia de la Universitat de València","Spain","NA","Valencia","39.479999999999997","-0.39",NA,NA,NA,NA,NA,NA
"MHAS","Museo del Hombre de Antofagasta de la Sierra","Argentina","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MHD","Museo del Hombre Dominicano","Dominican Republic","NA","Santo Domingo","18.48","-69.91",NA,NA,NA,NA,NA,NA
"MHI","Muschelkalkmuseum Ingelfingen","Germany","Baden-Württemberg","Ingelfingen","NA","NA",NA,NA,NA,NA,NA,NA
"MHLCLFE","Muséum Clermont-Ferrand","France","NA","Clermont-Ferrand","45.78","3.08",1,1,0,0,0,0
"MHM","Moclay Museum","Denmark","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MHNAix","Muséum d'Histoire Naturelle d'Aix-en-Provence","France","NA","Aix-en-Provence","43.53","5.44",NA,NA,NA,NA,NA,NA
"MHNBl","Muséum d'Histoire naturelle de Blois","France","NA","Blois","47.59","1.32",NA,NA,NA,NA,NA,NA
"MHNBo","Musée d'Histoire Naturelle de Boulogne-sur-Mer","France","NA","Boulogne-sur-Mer","50.72","1.6",NA,NA,NA,NA,NA,NA
"MHNBx","Muséum d'Histoire Naturelle de Bordeaux","France","NA","Bordeaux","44.84","-0.57999999999999996",NA,NA,NA,NA,NA,NA
"MHNC","Museo de Historia Natural Alcide d'Orbigny","Bolivia","NA","Cochabamba","-17.38","-66.17",1,1,0,0,0,0
"MHNCI","Museu de História Natural ""Capão da Imbuía""","Brazil","Paraná","Curitiba","-25.42","-49.29",1,1,0,0,0,0
"MHNG","Musée d'Histoire naturelle de Genève","Switzerland","NA","Geneva","46.21","6.14",76,47,27,2,0,0
"MHNH","Muséum d'Histoire naturelle du Havre","France","NA","Le Havre","49.5","0.12",NA,NA,NA,NA,NA,NA
"MHNJSL","Museo de Historia Natural Joseph Sánchez Labrador","Uruguay","NA","Pilar","NA","NA",1,1,0,0,0,0
"MHNL","Musée des Confluences","France","NA","Lyon","45.76","4.83",NA,NA,NA,NA,NA,NA
"MHNLCF","Musée de Histoire naturelle de La Chaux-de-Fonds","Switzerland","NA","La Chaux-de-Fonds","47.11","6.82",4,4,0,0,0,0
"MHNLS","Museo de Historia Natural La Salle","Venezuela","NA","Caracas","10.54","-66.930000000000007",5,5,0,0,0,0
"MHNLux","Muséum national d'Histoire naturelle de Luxembourg","Luxembourg","NA","Luxembourg","NA","NA",NA,NA,NA,NA,NA,NA
"MHNMarr","Muséum d'Histoire Naturelle de Marrakech","Morocco","NA","Marrakech","NA","NA",NA,NA,NA,NA,NA,NA
"MHNMars","Musée de Histoire Naturelle de Marseille","France","NA","Marseille","43.31","5.37",NA,NA,NA,NA,NA,NA
"MHNMont","Musée de Histoire Naturelle, Montauban","France","NA","Montauban","44.02","1.35",NA,NA,NA,NA,NA,NA
"MHNN","Muséum d'Histoire Naturelle de Neuchâtel","Switzerland","NA","Neuchâtel","47.01","6.92",14,4,7,3,0,0
"MHNP","Museo de Historio Natural de Panamá","Panama","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MHNS","Museum of Natural History Sintra","Portugal","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MHNSR","Museo Municipal de Historia Natural de San Rafael","Argentina","NA","San Rafael","-34.619999999999997","-68.34",1,1,0,0,0,0
"MHNT","Muséum d'Histoire Naturelle de Toulouse","France","NA","Toulouse","43.62","1.45",NA,NA,NA,NA,NA,NA
"MHNTB","Museu de História Natural de Taubaté","Brazil","São Paulo","Taubaté","-23.02","-45.56",NA,NA,NA,NA,NA,NA
"MHNUABCS","Museo de Historia Natural de la Universidad Autónoma de Baja California Sur","Mexico","Baja California Sur","La Paz","24.14","-110.32",NA,NA,NA,NA,NA,NA
"MHNUCa","Museo de Historia Natural de la Universidad de Caldas","Colombia","NA","Manizales","5.0599999999999996","-75.52",1,1,0,0,0,0
"MHNUCP","Museo de Historia Natural, Universidad del Cauca, Popayán","Colombia","NA","Popayán","2.42","-76.61",1,1,0,0,0,0
"MHP","Museum of the High Plains, Fort Hays State University","United States","Kansas","Fort Hays","NA","NA",1,1,0,0,0,0
"MIGM","Museu Geológico do Instituto Geológico e Mineiro","Portugal","NA","Lisbon","38.72","-9.14",NA,NA,NA,NA,NA,NA
"MIGN","Museo del Instituto Geológico Nacional","Colombia","NA","Bogotá","4.63","-74.09",1,1,0,0,0,0
"MIGPTU","Museum of the Institute of Geology and Paleontology, Tohoku University","Japan","NA","NA","NA","NA",2,2,0,0,0,0
"MIL","Milia Natural History Museum","Greece","NA","Grevena","40.08","21.42",NA,NA,NA,NA,NA,NA
"Miller collection","Collection of G.S. Miller","United States","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MIM","Mineral Museum","Lebanon","NA","Beirut","NA","NA",NA,NA,NA,NA,NA,NA
"MIZ","Museum and Institute of Zoology Polish Academy of Sciences","Poland","NA","Warsaw","52.26","21.02",4,4,0,0,0,0
"MJG","Museo 'Jorge Gerhold'","Argentina","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MJML","Museum of Jurassic Marine Life","United Kingdom","NA","Kimmeridge","NA","NA",NA,NA,NA,NA,NA,NA
"MJSN","JURASSICA Muséum","Switzerland","NA","Porrentruy","47.43","7.06",NA,NA,NA,NA,NA,NA
"MLa","Musée de Laval","France","NA","Laval","48.07","-0.78",NA,NA,NA,NA,NA,NA
"MLF","Museo de Ciencias Naturales 'Florentino Ameghino'","Argentina","NA","Las Flores","NA","NA",NA,NA,NA,NA,NA,NA
"MLL","Museo Municipal de Las Lajas","Argentina","NA","Las Lajas","NA","NA",NA,NA,NA,NA,NA,NA
"MLou","Museu da Lourinhã","Portugal","NA","Lourinhã","39.229999999999997","-9.31",NA,NA,NA,NA,NA,NA
"MLP","Museo de La Plata","Argentina","NA","La Plata","-34.92","-57.96",22,19,1,1,1,0
"MLT","Meiofauna collection of M. Antonio Todaro. See {Nanaloricus khaitatus nov.pdf}.","Italy","NA","Livorno","NA","NA",NA,NA,NA,NA,NA,NA
"MLZA","Museu e Laboratório Zoológico e Antropológico","Portugal","NA","Lisbon","38.72","-9.14",2,2,0,0,0,0
"MMACR","Museu Municipal Aristides Carlos Rodrigues","Brazil","Rio Grande do Sul","Candelária","NA","NA",NA,NA,NA,NA,NA,NA
"MMall","Museo de Mallorca","Spain","NA","Parma","NA","NA",NA,NA,NA,NA,NA,NA
"MMB","Museum of the Municipality of Bale","Croatia","NA","Bale","45.04","13.78",NA,NA,NA,NA,NA,NA
"MMC","Museu de les Mines de Cercs","Spain","NA","Barcelona","41.4","2.17",NA,NA,NA,NA,NA,NA
"MMCh","Museo Municipal Ernesto Bachmann","Argentina","NA","Villa El Chocón","NA","NA",NA,NA,NA,NA,NA,NA
"MME","Museum für Mitteldeutsche Erdgeschichte","Germany","Saxony-Anhalt","Halle","NA","NA",NA,NA,NA,NA,NA,NA
"MMG","Museum für Mineralogie und Geologie","Germany","Saxony","Dresden","51.05","13.74",NA,NA,NA,NA,NA,NA
"MMGD","Museum für Mineralogie und Geologie in Dresden","Germany","Saxony","Dresden","51.05","13.74",NA,NA,NA,NA,NA,NA
"MMGLV","Mindener Museum für Geschichte, Landes-\ und Volkskunde","Germany","North Rhine-Westphalia","Minden","52.29","8.9",NA,NA,NA,NA,NA,NA
"MMH","Museo Municipal de Monte Hermoso","Argentina","NA","Monte Hermoso","NA","NA",NA,NA,NA,NA,NA,NA
"MMJM","Museo Municipal Jerónimo Molina","Spain","NA","Jumilla","38.479999999999997","-1.34",NA,NA,NA,NA,NA,NA
"MMK","McGregor Museum, Kimberley","South Africa","NA","Kimberley","-28.75","24.77",1,1,0,0,0,0
"MML","Museo Municipal de Lamarque","Argentina","NA","Lamarque","NA","NA",NA,NA,NA,NA,NA,NA
"MMNH","Macedonian Museum of Natural History, Skopje","North Macedonia","NA","Skopje","42","21.47",NA,NA,NA,NA,NA,NA
"MMNP","Museo Municipal de Nueva Palmira ""Francisco Lucas Roselli""","Uruguay","NA","Nueva Palmira","-33.880000000000003","-58.42",NA,NA,NA,NA,NA,NA
"MMNS","Mississippi Museum of Nature and Science","United States","Mississippi","Jackson","NA","NA",NA,NA,NA,NA,NA,NA
"MMP","Museo Municipal de Ciencias Naturales y Tradicional de Mar del Plata ""Lorenzo Scaglia""","Argentina","NA","Mar del Plata","-38","-57.58",1,1,0,0,0,0
"MMPE","Muséum Municipal de Perpignan","France","NA","Perpignan","42.7","2.89",NA,NA,NA,NA,NA,NA
"MMPNCM","Municipal Museum of Pásztó, Nógrád County Museums","Hungary","NA","Pásztó","47.92","19.7",NA,NA,NA,NA,NA,NA
"MMPS","Stamatiadis Museum of Mineralogy and Paleontology","Greece","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MMS","Musée du Moulin Seigneurial","France","NA","Velaux-La Bastide Neuve","NA","NA",NA,NA,NA,NA,NA,NA
"MMSD","Musée Municipal de Saint-Dizier","France","NA","Saint-Dizier","48.65","4.95",NA,NA,NA,NA,NA,NA
"MMT","Musée d'art et d'histoire de Toul","France","NA","Toul","48.68","5.88",NA,NA,NA,NA,NA,NA
"MMTT","Museum Melli-e Tarikhe Tabii","Iran","NA","Tehran","35.67","51.43",1,1,0,0,0,0
"MMUL","Municipal Museum of Ústí nad Labem","Czech Republic","NA","Ústí nad Labem","50.67","14.02",NA,NA,NA,NA,NA,NA
"MMUS","Macleay Museum, University of Sydney","Australia","New South Wales","Sydney","-33.869999999999997","151.21",16,6,10,0,0,0
"MN","Museu Nacional","Brazil","Rio de Janeiro","Rio de Janeiro","-22.91","-43.2",86,74,1,9,2,0
"MNA","Museum of Northern Arizona","United States","Arizona","Flagstaff","35.19","-111.62",NA,NA,NA,NA,NA,NA
"MNBH","Musée national Boubou Hama","Niger","NA","Niamey","13.52","2.12",NA,NA,NA,NA,NA,NA
"MNCN","Museo Nacional de Ciencias Naturales","Spain","NA","Madrid","40.42","-3.71",74,63,10,1,0,0
"MNCR","Museo Nacional de Costa Rica","Costa Rica","NA","San José","NA","NA",NA,NA,NA,NA,NA,NA
"MNEIN","National Museum of Etnography and Natural History of Moldova","Moldova","NA","Chisinău","47.03","28.83",NA,NA,NA,NA,NA,NA
"MNG","Museum der Natur Gotha","Germany","Thuringia","Gotha","50.95","10.7",NA,NA,NA,NA,NA,NA
"MNH","Museo de La Naturaleza y El Hombre","Spain","NA","Santa Cruz de Tenerife","NA","NA",1,1,0,0,0,0
"MNHAH","Museum of Nature and Human Activities, Hyogo","Japan","NA","Sanda","34.89","135.22",NA,NA,NA,NA,NA,NA
"MNHB","Musée Royal d'Histoire Naturelle de Belgique","Belgium","NA","Brussels","50.83","4.33",3,1,1,1,0,0
"MNHN","Muséum National d'Histoire Naturelle","France","NA","Paris","48.86","2.34",760,608,96,49,7,0
"MNHNBol","Museo Nacional de Historia Natural","Bolivia","NA","La Paz","-16.5","-68.150000000000006",NA,NA,NA,NA,NA,NA
"MNHNCL","Museo Nacional de Historia Natural","Chile","NA","Santiago","-33.46","-70.64",8,7,1,0,0,0
"MNHNH","Museo Nacional de Historia Natural de Cuba","Cuba","NA","Havana","NA","NA",1,1,0,0,0,0
"MNHNS","Muséum National d'Histoire naturelle de Sofia","Bulgaria","NA","Sofia","42.69","23.31",NA,NA,NA,NA,NA,NA
"MNHNSD","Museo Nacional de Historia Natural ""Profesor Eugenio de Jesús Marcano""","Dominican Republic","NA","Santo Domingo","18.48","-69.91",NA,NA,NA,NA,NA,NA
"MNHNU","Museo Nacional de Historia Natural","Uruguay","NA","Montevideo","-34.869999999999997","-56.17",6,5,0,0,1,0
"MNK","Museo de Historia Natural Noël Kempff Mercado","Bolivia","NA","Santa Cruz","-17.77","-63.21",5,5,0,0,0,0
"MNKG","Museum für Naturkunde Görlitz/Senckenberg","Germany","Saxony","Görlitz","51.16","14.98",1,1,0,0,0,0
"MNMag","Museum für Naturkunde, Magdeburg","Germany","Saxony-Anhalt","Magdeburg","52.13","11.62",NA,NA,NA,NA,NA,NA
"MNMB","Hungarian National Museum (Magyar Nemzeti Múzeum)","Hungary","NA","Budapest","47.51","19.079999999999998",NA,NA,NA,NA,NA,NA
"MNN","Musée National du Niger","Niger","NA","Niamey","13.52","2.12",NA,NA,NA,NA,NA,NA
"MNS","Museo Numantino de Soria","Spain","NA","Soria","41.77","-2.46",NA,NA,NA,NA,NA,NA
"MNU","Museum für Natur und Umwelt","Germany","Schleswig-Holstein","Lübeck","53.87","10.66",1,1,0,0,0,0
"Montpellier","Université de Montpellier","France","NA","Montpellier","43.61","3.87",3,3,0,0,0,0
"Mooser collection","Collection of O. Mooser","United States","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MOR","Museum of the Rockies","United States","Montana","Bozeman","45.677778000000004","-111.047222",NA,NA,NA,NA,NA,NA
"Morella","Museu Temps de Dinosaures-Museus de Morella","Spain","NA","Morella","NA","NA",NA,NA,NA,NA,NA,NA
"MOTA","Museum of the Aleutians","United States","Alaska","Unalaska","NA","NA",NA,NA,NA,NA,NA,NA
"MOZ","Museo Provincial de Ciencias Naturales ""Dr. Prof. Juan A. Olsacher""","Argentina","NA","Zapala","NA","NA",NA,NA,NA,NA,NA,NA
"MPAB","Museo Paleontológico ""Alejandro Berro""","Uruguay","NA","Mercedes","-33.26","-58.03",NA,NA,NA,NA,NA,NA
"MPC","Mongolian Paleontological Center, Geological Institute, Mongolian Academy of Sciences","Mongolia","NA","Ulaanbaatar","47.93","106.91",NA,NA,NA,NA,NA,NA
"MPCA","Museo Provincial ""Carlos Ameghino""","Argentina","NA","Cipolletti","-38.933332999999998","-67.983333000000002",NA,NA,NA,NA,NA,NA
"MPCLM","Museo de Paleontología de Castilla La Mancha","Spain","NA","Cuenca","40.08","-2.14",NA,NA,NA,NA,NA,NA
"MPCN","Museo Patagónico de Ciencias Naturales 'Juan Carlos Salgado'","Argentina","NA","General Roca","-39.020000000000003","-67.61",NA,NA,NA,NA,NA,NA
"MPCNP","Museo Provincial de Ciencias Naturales, Paraná","Argentina","NA","Paraná","-31.74","-60.52",NA,NA,NA,NA,NA,NA
"MPCO","Museu de Paleontologia de Cruzeiro do Oeste","Brazil","Paraná","Cruzeiro do Oeste","NA","NA",NA,NA,NA,NA,NA,NA
"MPDC","Museu Padre Daniel Cargnin","Brazil","Rio Grande do Sul","Mata","NA","NA",NA,NA,NA,NA,NA,NA
"MPEF","Museo Paleontológico ""Egidio Feruglio""","Argentina","NA","Trelew","-43.25","-65.33",NA,NA,NA,NA,NA,NA
"MPEG","Museo Paraense Emilio Goeldi","Brazil","Pará","Belém","-1.44","-48.5",17,15,0,2,0,0
"MPG","Museo Paleontológico de Galve","Spain","NA","Galve","NA","NA",NA,NA,NA,NA,NA,NA
"MPGI","Paleontological Museum of the Mining Institute","Russia","NA","Saint Petersburg","59.93","30.32",NA,NA,NA,NA,NA,NA
"MPGJ","Colección Paleontológica, Centro de Geociencias, Universidad Nacional Autónoma de México","Mexico","NA","Mexico City","19.43","-99.14",NA,NA,NA,NA,NA,NA
"MPGL","Museum of Practical Geology","United Kingdom","NA","London","51.52","-0.1",NA,NA,NA,NA,NA,NA
"MPGua","Museo Provincial de Guadalajara","Spain","NA","Guadalajara","40.64","-3.17",NA,NA,NA,NA,NA,NA
"MPH","Museo Municipal Punta Hermengo de Miramar","Argentina","NA","Miramar","NA","NA",NA,NA,NA,NA,NA,NA
"MPHN","Museo Provincial de Historia Natural","Argentina","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MPIGOS","Geological Museum of the Holy Cross Branch of the Polish Geological Institute in Kielce","Poland","NA","Kielce","50.89","20.65",NA,NA,NA,NA,NA,NA
"MPM","Museo Regional Provincial ""Padre Manuel Jesús Molina"" Padre Molina","Argentina","NA","Río Gallegos","-51.62","-69.239999999999995",NA,NA,NA,NA,NA,NA
"MPMA","Museo de Paleontologia de Monte Alto","Brazil","São Paulo","Monte Alto","-21.28","-48.49",NA,NA,NA,NA,NA,NA
"MPMIK","Museo Provincial ""María Inés Kopp""","Argentina","NA","Valcheta","NA","NA",NA,NA,NA,NA,NA,NA
"MPMont","Museo Paleontologico di Montevarchi","Italy","NA","Arezzo","43.47","11.87",1,0,0,1,0,0
"MPMSP","Museu de Paleontologia de Marília","Brazil","São Paulo","Marília","-22.21","-49.95",NA,NA,NA,NA,NA,NA
"MPMW","Milwaukee Public Museum","United States","Wisconsin","Milwaukee","43.06","-87.97",NA,NA,NA,NA,NA,NA
"MPPC","Museu de Paleontologia Pedro Candolo","Brazil","São Paulo","Uchoa","NA","NA",NA,NA,NA,NA,NA,NA
"MPPPL","Museo di Paleontologia e Preistoria Piero Leonardi","Italy","NA","Ferrara","44.84","11.61",NA,NA,NA,NA,NA,NA
"MPRM","Musée de Préhistoire Régionale de Menton","France","NA","Menton","43.79","7.48",NA,NA,NA,NA,NA,NA
"MPS","Museo Paleontológico de San Pedro 'Fray Manuel de Torres'","Argentina","NA","San Pedro","-24.22","-64.87",NA,NA,NA,NA,NA,NA
"MPSC","Museu de Paleontologia de Santana do Cariri","Brazil","Ceará","Cariri","NA","NA",NA,NA,NA,NA,NA,NA
"MPSP","Museu Paulista","Brazil","São Paulo","São Paulo","-23.53","-46.63",2,2,0,0,0,0
"MPST","Museo Paleontologico di Salsomaggiore Terme","Italy","NA","Salsomaggiore Terme","44.82","9.9700000000000006",NA,NA,NA,NA,NA,NA
"MPT","Museo Provincial de Teruel","Spain","NA","Teruel","40.340000000000003","-1.1100000000000001",NA,NA,NA,NA,NA,NA
"MPTAM","Museo Paleontologico Territoriale dell'Astigiano e del Monferrato","Italy","NA","Asti","44.92","8.2100000000000009",NA,NA,NA,NA,NA,NA
"MPTS","Museum of Nature and Technology at Starachowice","Poland","NA","Starachowice","51.06","21.07",NA,NA,NA,NA,NA,NA
"MPUM","Museo Paleontologico del Dipartimento di Scienze della Terra, Università di Milano","Italy","NA","Milan","45.48","9.19",NA,NA,NA,NA,NA,NA
"MPUN","Museo di Paleontologia, Università di Napoli","Italy","NA","Naples","40.85","14.27",1,1,0,0,0,0
"MPUR","Museo di Paleontologia dell'Università di Roma","Italy","NA","Rome","41.89","12.5",4,4,0,0,0,0
"MPVM","Museo di Paleontología, Accademia Valdarnese, Montevarchi","Italy","NA","Montevarchi","43.53","11.56",NA,NA,NA,NA,NA,NA
"MPZ","Museo de Ciencias Naturales de la Universidad de Zaragoza","Spain","NA","Zaragoza","41.65","-0.89",NA,NA,NA,NA,NA,NA
"MR","Museum Requien","France","NA","Avignon","43.96","4.8099999999999996",1,1,0,0,0,0
"MRG","Museo Regional de Guadalajara","Mexico","Jalisco","Guadalajara","20.67","-103.35",NA,NA,NA,NA,NA,NA
"MRS","Museo de Rincón de los Sauces","Argentina","NA","Rincón de los Sauces","NA","NA",NA,NA,NA,NA,NA,NA
"MRSN","Museo Regionale di Scienze Naturali","Italy","NA","Turin","45.08","7.68",1,0,1,0,0,0
"MSB","Museum of Southwestern Biology, University of New Mexico","United States","New Mexico","Albuquerque","35.119999999999997","-106.62",23,23,0,0,0,0
"MSCB","McWane Science Center","United States","Alabama","Birmingham","33.53","-86.8",NA,NA,NA,NA,NA,NA
"MSCM","Monash Science Centre","Australia","Victoria","Melbourne","-37.81","144.96",NA,NA,NA,NA,NA,NA
"MSCS","Museo de San Carlos","Argentina","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"MSG","Musée de Sfântu Gheorghe","Romania","NA","Sfântu Gheorghe","45.87","25.79",1,1,0,0,0,0
"MSGP","Museu dos Serviços Geológicos","Portugal","NA","Lisbon","38.72","-9.14",1,1,0,0,0,0
"MSMA","Mesa Southwestern Museum","United States","Arizona","Mesa","33.42","-111.74",NA,NA,NA,NA,NA,NA
"MSMCa","Museo Paleontológico Juan Cano Forner","Spain","NA","Sant Mateu","NA","NA",NA,NA,NA,NA,NA,NA
"MSMG","Museum Sønderjylland Naturhistorie og Palæontologi","Denmark","NA","Gram Lergrav","NA","NA",NA,NA,NA,NA,NA,NA
"MSNG","Museo Civico di Storia Naturale, Genova","Italy","NA","Genoa","44.42","8.93",55,36,10,9,0,0
"MSNM","Museo Civico di Storia Naturale di Milano","Italy","NA","Milan","45.48","9.19",6,6,0,0,0,0
"MSNO","Muséum d'Orléans","France","NA","Orléans","47.9","1.9",NA,NA,NA,NA,NA,NA
"MSNUN","Museo di Storia Naturale del'Università di Napoli","Italy","NA","Naples","40.85","14.27",NA,NA,NA,NA,NA,NA
"MSO","Museum am Schölerberg","Germany","Lower Saxony","Osnabrück","52.28","8.0500000000000007",NA,NA,NA,NA,NA,NA
"MSTR","Musée des Sciences de la Terre de Rabat","Morocco","NA","Rabat","34.020000000000003","-6.84",NA,NA,NA,NA,NA,NA
"MSU","Michigan State University","United States","Michigan","East Lansing","42.74","-84.48",NA,NA,NA,NA,NA,NA
"MSUB","Department of Archaeology and Ancient History, Maharaja Sayajirao University of Baroda","India","Gujarat","Vadodara","22.31","73.180000000000007",NA,NA,NA,NA,NA,NA
"MSUS","Dunn-Seiler Museum, Mississippi State University","United States","Mississippi","Starkville","NA","NA",NA,NA,NA,NA,NA,NA
"MSVG","Museo di speleo-paleontologia e archeologia di San Vittore di Genga","Italy","NA","Genga","NA","NA",NA,NA,NA,NA,NA,NA
"MTA","Mineral Research and Exploration Institute","Turkey","NA","Ankara","39.93","32.85",NA,NA,NA,NA,NA,NA
"MTCO","Muzeul Tarii Crisurilor","Romania","NA","Oradea","47.07","21.92",NA,NA,NA,NA,NA,NA
"MTD","Museum für Tierkunde","Germany","Saxony","Dresden","51.05","13.74",23,15,3,5,0,0
