"id","link","label","name","comment","city","location_link","location","state","country","hesperomys_num_type_specimens","museum_city_latitude","museum_city_longitude"
1375,"http://hesperomys.com/c/1375","GSJ","Geological Survey of Japan","NA","Tsukuba","http://hesperomys.com/r/4384","Ibaraki Prefecture","NA","Japan",1,"36.21","140.09"
1144,"http://hesperomys.com/c/1144","GSMRAS","Geological State Museum","NA","NA","http://hesperomys.com/r/732","Moscow","NA","Russia",1,"NA","NA"
693,"http://hesperomys.com/c/693","GSMS","Georgia Southern Museum","NA","Statesboro","http://hesperomys.com/r/3682","Bulloch County, Georgia","Georgia (United States)","United States",2,"NA","NA"
588,"http://hesperomys.com/c/588","GSMUK","British Geological Survey","NA","Keyworth","http://hesperomys.com/r/4225","Nottinghamshire","NA","United Kingdom",4,"NA","NA"
107,"http://hesperomys.com/c/107","GSN","Geological Survey of Namibia","NA","Windhoek","http://hesperomys.com/r/123","Namibia","NA","Namibia",101,"-22.56","17.09"
1208,"http://hesperomys.com/c/1208","GSP","Geological Survey of Pakistan","NA","Islamabad","http://hesperomys.com/r/773","Islamabad Capital Territory","NA","Pakistan",4,"33.72","73.06"
569,"http://hesperomys.com/c/569","GSPUM","Geological Survey of Pakistan-University of Michigan collection","NA","Islamabad","http://hesperomys.com/r/773","Islamabad Capital Territory","NA","Pakistan",44,"33.72","73.06"
1150,"http://hesperomys.com/c/1150","GSUB","Geowissenschaftliche Sammlung der Universität Bremen","NA","Bremen","http://hesperomys.com/r/779","Bremen","Bremen","Germany",1,"53.08","8.81"
1423,"http://hesperomys.com/c/1423","GSW","Shaanxi Nature Museum","NA","NA","http://hesperomys.com/r/290","Shaanxi","NA","China",0,"NA","NA"
481,"http://hesperomys.com/c/481","GU","Department of Geology, H.N.B. Garhwal University","NA","Srinagar","http://hesperomys.com/r/326","Uttarakhand","Uttarakhand","India",20,"34.090000000000003","74.790000000000006"
768,"http://hesperomys.com/c/768","GuMNH","Gunma Museum of Natural History","NA","Tomioka","http://hesperomys.com/r/4383","Gunma Prefecture","NA","Japan",6,"36.26","138.9"
310,"http://hesperomys.com/c/310","GUNU","Guizhou Normal University","NA","NA","http://hesperomys.com/r/274","Guizhou","NA","China",4,"NA","NA"
839,"http://hesperomys.com/c/839","Guzmán-Gutiérrez collection","Collection of José Rubén Guzmán-Gutiérrez","NA","NA","http://hesperomys.com/r/395","Aguascalientes","Aguascalientes","Mexico",1,"NA","NA"
1539,"http://hesperomys.com/c/1539","GXUA","Guangxi Agricultural University","NA","Nanning","http://hesperomys.com/r/273","Guangxi","NA","China",1,"22.82","108.32"
1067,"http://hesperomys.com/c/1067","GZG","Institut und Museum für Geologie und Paläontologie der Georg-August-Universität Göttingen","NA","Göttingen","http://hesperomys.com/r/782","Lower Saxony","Lower Saxony","Germany",15,"51.53","9.92"
425,"http://hesperomys.com/c/425","GZHU","Institute of Biodiversity in Huanan, Guangzhou University","NA","NA","http://hesperomys.com/r/272","Guangdong","NA","China",3,"NA","NA"
1515,"http://hesperomys.com/c/1515","GZPM","Guizhou Provincial Museum","NA","NA","http://hesperomys.com/r/274","Guizhou","NA","China",1,"NA","NA"
1161,"http://hesperomys.com/c/1161","HabMNH","Haboro Museum of Natural History","NA","Haboro","http://hesperomys.com/r/4354","Hokkaido","NA","Japan",1,"NA","NA"
1135,"http://hesperomys.com/c/1135","HAL","Het Amsterdams Lyceum","A high school, Valeriusplein 15","Amsterdam","http://hesperomys.com/r/4246","North Holland","NA","Netherlands",1,"52.37","4.8899999999999997"
828,"http://hesperomys.com/c/828","HamMNH","Hamedan Museum of Natural History","NA","NA","http://hesperomys.com/r/78","Iran","NA","Iran",1,"NA","NA"
231,"http://hesperomys.com/c/231","Harrison collection","David L. Harrison collection","NA","NA","http://hesperomys.com/r/341","England","NA","United Kingdom",0,"NA","NA"
705,"http://hesperomys.com/c/705","HasM","Haslar Museum","NA","Haslar","http://hesperomys.com/r/4180","South Hampshire","NA","United Kingdom",1,"NA","NA"
1494,"http://hesperomys.com/c/1494","HayMNH","Hayashibara Museum of Natural History","NA","Okayama","http://hesperomys.com/r/4371","Okayama Prefecture","NA","Japan",0,"34.67","133.91999999999999"
253,"http://hesperomys.com/c/253","HBS","Collection of H.B. Sherman","Sherman was at the Department of Biology, University of Florida, Gainesville as of 1954.","NA","http://hesperomys.com/r/1060","Alachua County, Florida","Florida","United States",0,"NA","NA"
547,"http://hesperomys.com/c/547","HC","Cook Museum of Natural History","The collection has been donated to the AMNH.","Agate","http://hesperomys.com/r/902","Sioux County, Nebraska","Nebraska","United States",17,"NA","NA"
1556,"http://hesperomys.com/c/1556","HCS","Health Center, Sichuan","NA","NA","http://hesperomys.com/r/294","Sichuan","NA","China",1,"NA","NA"
234,"http://hesperomys.com/c/234","HDZ","Henry Doorly Zoo","NA","Omaha","http://hesperomys.com/r/847","Douglas County, Nebraska","Nebraska","United States",1,"41.26","-96.01"
1439,"http://hesperomys.com/c/1439","Heidelberg","Institute of Geology and Palaeontology, University of Heidelberg","NA","Heidelberg","http://hesperomys.com/r/775","Baden-Württemberg","Baden-Württemberg","Germany",1,"49.42","8.69"
354,"http://hesperomys.com/c/354","HFC","Hancock Foundation Collection, University of Southern California","NA","NA","http://hesperomys.com/r/931","Los Angeles County, California","California","United States",0,"NA","NA"
1531,"http://hesperomys.com/c/1531","HFUT","Hefei University of Technology","NA","Hefei","http://hesperomys.com/r/267","Anhui","NA","China",1,"31.85","117.28"
666,"http://hesperomys.com/c/666","HGM","Henan Geological Museum","NA","Zhengzhou","http://hesperomys.com/r/278","Henan","NA","China",24,"34.75","113.67"
22,"http://hesperomys.com/c/22","HGSP","Howard University – Geological Survey of Pakistan","Some of the material (small mammals) is at Utrecht University, The Netherlands.","NA","http://hesperomys.com/r/133","Pakistan","NA","Pakistan",36,"NA","NA"
983,"http://hesperomys.com/c/983","HGU","Hebei GEO University","NA","Shijiazhuang","http://hesperomys.com/r/276","Hebei","NA","China",4,"38.049999999999997","114.48"
553,"http://hesperomys.com/c/553","HLMD","Hessisches Landesmuseum Darmstadt","NA","Darmstadt","http://hesperomys.com/r/781","Hesse","Hesse","Germany",46,"49.87","8.64"
1149,"http://hesperomys.com/c/1149","HMBG","Heimatmuseum Burg Golling","NA","Golling an der Salzach","http://hesperomys.com/r/4130","Salzburg","Salzburg","Austria",1,"NA","NA"
1276,"http://hesperomys.com/c/1276","HMG","Hobetsu Museum","NA","Hobetsu","http://hesperomys.com/r/4354","Hokkaido","NA","Japan",4,"NA","NA"
1171,"http://hesperomys.com/c/1171","HMH","Historical Museum of Hokkaido","NA","Sapporo","http://hesperomys.com/r/4354","Hokkaido","NA","Japan",1,"43.06","141.34"
982,"http://hesperomys.com/c/982","HMNS","Houston Museum of Natural Science","NA","Houston","http://hesperomys.com/r/1380","Harris County, Texas","Texas","United States",1,"29.77","-95.39"
505,"http://hesperomys.com/c/505","HMV","Hezheng Paleozoological Museum","NA","Chengguan","http://hesperomys.com/r/271","Gansu","NA","China",29,"36.060600000000001","103.82680000000001"
1111,"http://hesperomys.com/c/1111","HMX","Hami Museum","NA","Hami","http://hesperomys.com/r/297","Xinjiang","NA","China",2,"42.8","93.45"
178,"http://hesperomys.com/c/178","HNHM","Hungarian Natural History Museum","NA","Budapest","http://hesperomys.com/r/74","Hungary","NA","Hungary",167,"47.51","19.079999999999998"
1401,"http://hesperomys.com/c/1401","HNS","Haus der Natur","NA","Salzburg","http://hesperomys.com/r/4130","Salzburg","Salzburg","Austria",2,"47.81","13.04"
1371,"http://hesperomys.com/c/1371","HNSM","Hiwa Natural Science Museum","NA","Hiwa","http://hesperomys.com/r/4370","Hiroshima Prefecture","NA","Japan",1,"NA","NA"
1093,"http://hesperomys.com/c/1093","Hordijk collection","Collection of L.W. Hordijk","NA","Brielle","http://hesperomys.com/r/4247","South Holland","NA","Netherlands",2,"51.91","4.16"
1499,"http://hesperomys.com/c/1499","HORSM","Horsham Museum","NA","Horsham","http://hesperomys.com/r/4182","West Sussex","NA","United Kingdom",1,"51.07","-0.33"
362,"http://hesperomys.com/c/362","Howell collection","Collection of A.B. Howell","Absorbed (at least in part) by UCLA","NA","http://hesperomys.com/r/187","United States","NA","United States",0,"NA","NA"
1245,"http://hesperomys.com/c/1245","HPCCPA","Hupeh Provincial Commission for Controlling and Preserving Antiquities","NA","NA","http://hesperomys.com/r/280","Hubei","NA","China",1,"NA","NA"
740,"http://hesperomys.com/c/740","HPG","Hupoge Amber Museum","NA","Tengchong","http://hesperomys.com/r/298","Yunnan","NA","China",2,"NA","NA"
911,"http://hesperomys.com/c/911","HPM","Hrvatski Prirodoslovni Muzej","NA","Zagreb","http://hesperomys.com/r/42","Croatia","NA","Croatia",2,"45.8","15.97"
1505,"http://hesperomys.com/c/1505","HTbPm","Hongtao Fossil Museum","NA","Lingyuan","http://hesperomys.com/r/286","Liaoning","NA","China",1,"41.25","119.39"
1412,"http://hesperomys.com/c/1412","Huila","Museo Regional da Huila","NA","Lubango","http://hesperomys.com/r/5","Angola","NA","Angola",1,"-14.91","13.49"
437,"http://hesperomys.com/c/437","HUJ","Hebrew University of Jerusalem","NA","Jerusalem","http://hesperomys.com/r/81","Israel","NA","Israel",10,"31.78","35.22"
532,"http://hesperomys.com/c/532","HUTE","Hyugo University of Teacher Education","NA","NA","http://hesperomys.com/r/85","Japan","NA","Japan",1,"NA","NA"
754,"http://hesperomys.com/c/754","HYH","Hejiagou","NA","Yunxian","http://hesperomys.com/r/280","Hubei","NA","China",1,"NA","NA"
986,"http://hesperomys.com/c/986","HYM","Heyuan Museum","NA","Heyuan","http://hesperomys.com/r/272","Guangdong","NA","China",1,"NA","NA"
309,"http://hesperomys.com/c/309","HZM","Harrison Institute","NA","Sevenoaks","http://hesperomys.com/r/4185","West Kent","NA","United Kingdom",15,"51.28","0.18"
713,"http://hesperomys.com/c/713","IAA","Instituto Antártico Argentino","NA","Buenos Aires","http://hesperomys.com/r/345","Buenos Aires","NA","Argentina",1,"-34.61","-58.37"
1262,"http://hesperomys.com/c/1262","IAES","Institute of Archeology and Ethnography of the Siberian branch of the Academy of Sciences","NA","Novosibirsk","http://hesperomys.com/r/739","Novosibirsk Oblast","NA","Russia",1,"55.04","82.93"
1240,"http://hesperomys.com/c/1240","IAH","Institute of Archaeology, Hanoi","NA","Hanoi","http://hesperomys.com/r/193","Vietnam","NA","Vietnam",6,"NA","NA"
621,"http://hesperomys.com/c/621","IAM","Ice Age Museum","NA","Moscow","http://hesperomys.com/r/732","Moscow","NA","Russia",1,"55.75","37.619999999999997"
496,"http://hesperomys.com/c/496","IANIGLA","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales","NA","NA","http://hesperomys.com/r/7","Argentina","NA","Argentina",4,"NA","NA"
1338,"http://hesperomys.com/c/1338","IAvH","Instituto de Investigación de Recursos Biológicos Alexander von Humboldt","NA","Villa de Leyva","http://hesperomys.com/r/4281","Boyacá Department","NA","Colombia",5,"NA","NA"
896,"http://hesperomys.com/c/896","IBCAS","Institute of Botany, Chinese Academy of Sciences","NA","Beijing","http://hesperomys.com/r/268","Beijing","NA","China",5,"39.93","116.4"
892,"http://hesperomys.com/c/892","IBEF","Izumi Board of Education","NA","Izumi","http://hesperomys.com/r/4362","Fukui Prefecture","NA","Japan",2,"NA","NA"
606,"http://hesperomys.com/c/606","IBIGEO","Colección Paleontología Instituto de Bio y Geociencias del Noroeste Argentino","NA","Rosario de Lerma","http://hesperomys.com/r/360","Salta","NA","Argentina",12,"NA","NA"
315,"http://hesperomys.com/c/315","IBSS","Institute of Biology and Soil Science, Far East Branch of the Russian Academy of Sciences","NA","Vladivostok","http://hesperomys.com/r/745","Primorsky Krai","NA","Russia",5,"43.13","131.9"
1271,"http://hesperomys.com/c/1271","ICA","Indonesian Centre for Archaeology","NA","Jakarta","http://hesperomys.com/r/496","Java","NA","Indonesia",1,"-6.18","106.83"
450,"http://hesperomys.com/c/450","ICDS","Institute of Chinese Drugs of Sichuan","NA","NA","http://hesperomys.com/r/294","Sichuan","NA","China",1,"NA","NA"
1398,"http://hesperomys.com/c/1398","ICIPLR","Centro de Interpretación Paleontológico de La Rioja","NA","Igea","http://hesperomys.com/r/807","La Rioja (Spain)","NA","Spain",1,"NA","NA"
187,"http://hesperomys.com/c/187","ICN","Instituto de Ciencias Naturales, Universidad Nacional de Colombia","NA","Bogotá","http://hesperomys.com/r/4307","Bogotá","NA","Colombia",26,"4.7111109999999998","-74.072221999999996"
284,"http://hesperomys.com/c/284","ICP","Institut Català de Paleontologia Miquel Crusafont","NA","Sabadell","http://hesperomys.com/r/4031","Barcelona","NA","Spain",144,"41.55","2.1"
1275,"http://hesperomys.com/c/1275","ICT","Institut Catholique de Toulouse","NA","Toulouse","http://hesperomys.com/r/1980","Haute-Garonne","NA","France",1,"43.62","1.45"
1411,"http://hesperomys.com/c/1411","IDSM","Mamirauá Institute for Sustainable Development","NA","NA","http://hesperomys.com/r/371","Amazonas","Amazonas","Brazil",2,"NA","NA"
312,"http://hesperomys.com/c/312","IEBR","Institute of Ecology and Biological Resources","NA","Hanoi","http://hesperomys.com/r/193","Vietnam","NA","Vietnam",15,"NA","NA"
422,"http://hesperomys.com/c/422","IEBSAS","Institute for Ecology and Biogeography of the Serbian Academy of Sciences","NA","NA","http://hesperomys.com/r/154","Serbia","NA","Serbia",2,"NA","NA"
962,"http://hesperomys.com/c/962","IEI","Institut d'Estudis Ilerdencs","NA","Lleida","http://hesperomys.com/r/4048","Lleida","NA","Spain",2,"41.62","0.63"
194,"http://hesperomys.com/c/194","IES","Instituto de Ecología y Sistemática","NA","Havana","http://hesperomys.com/r/43","Cuba","NA","Cuba",28,"23.136666999999999","-82.358889000000005"
76,"http://hesperomys.com/c/76","IFAN","Institut français de l'Afrique noire","NA","NA","http://hesperomys.com/r/153","Senegal","NA","Senegal",1,"NA","NA"
248,"http://hesperomys.com/c/248","IFG","Hennig collection","See {Buenos Aires Toscas Ensenadan.pdf}. The owner's name is spelled Henning, but it is probably correctly Henning. Not clear what ""IFG"" stands for.","NA","http://hesperomys.com/r/7","Argentina","NA","Argentina",6,"NA","NA"
1559,"http://hesperomys.com/c/1559","IGABM","Institute of Geology of Diamonds and Precious Metals of the Siberian Branch of the Russian Academy of Science","NA","Yakutsk","http://hesperomys.com/r/750","Sakha","NA","Russia",1,"62.03","129.72999999999999"
528,"http://hesperomys.com/c/528","IGCU","Instituto de Geología, Ciudad Universitaria, Universidad Nacional Autónoma de México","NA","Mexico City","http://hesperomys.com/r/403","Distrito Federal (Mexico)","NA","Mexico",16,"19.43","-99.14"
54,"http://hesperomys.com/c/54","IGF","Earth Science Department of Florence University","NA","Florence","http://hesperomys.com/r/4091","Tuscany","NA","Italy",53,"43.78","11.24"
870,"http://hesperomys.com/c/870","IGGP","Institute of Precambrian Geology and Geochronology","NA","Saint Petersburg","http://hesperomys.com/r/749","Saint Petersburg","NA","Russia",1,"59.93","30.32"
193,"http://hesperomys.com/c/193","IGMC","Museo Geológico, Instituto Nacional de Investigaciones en Geociencias, Minería y Quimica (INGEOMINAS)","NA","Bogotá","http://hesperomys.com/r/4307","Bogotá","NA","Colombia",32,"4.7111109999999998","-74.072221999999996"
192,"http://hesperomys.com/c/192","IGMKU","Museo Geológico-Kyoto University","Field numbers for a joint expedition between Museo Geológico, Instituto Nacional de Investigaciones en Geociencias, Minería y Quimica (INGEOMINAS) in Bogotá, Colombia, and Kyoto University in Japan.","NA","http://hesperomys.com/r/4307","Bogotá","NA","Colombia",6,"NA","NA"
500,"http://hesperomys.com/c/500","IGMM","Museo Instituto de Geología, Universidad Nacional Autónoma de México","NA","Mexico City","http://hesperomys.com/r/403","Distrito Federal (Mexico)","NA","Mexico",47,"19.43","-99.14"
278,"http://hesperomys.com/c/278","IGP","Instituto de Geología y Paleontología","At CITMA in La Habana","Havana","http://hesperomys.com/r/43","Cuba","NA","Cuba",2,"NA","NA"
1190,"http://hesperomys.com/c/1190","IGPM","Westfälische Wilhelms-Universität Münster","NA","Münster","http://hesperomys.com/r/784","North Rhine-Westphalia","North Rhine-Westphalia","Germany",6,"NA","NA"
1384,"http://hesperomys.com/c/1384","IGPS","Institut für Geologie und Paläontologie der Universität Salzburg","NA","Salzburg","http://hesperomys.com/r/4130","Salzburg","Salzburg","Austria",1,"47.81","13.04"
441,"http://hesperomys.com/c/441","IGRAS","Institute of Geography, Russian Academy of Sciences","NA","NA","http://hesperomys.com/r/732","Moscow","NA","Russia",1,"NA","NA"
480,"http://hesperomys.com/c/480","IGS","Institute of Geological Sciences","NA","London","http://hesperomys.com/r/4190","Middlesex","NA","United Kingdom",2,"51.52","-0.1"
1345,"http://hesperomys.com/c/1345","IGSPAS","Institute of Geological Sciences, Polish Academy of Sciences","NA","Kraków","http://hesperomys.com/r/140","Poland","NA","Poland",1,"NA","NA"
148,"http://hesperomys.com/c/148","IGU","State Irkutsk University","formerly East-Siberian University","Irkutsk","http://hesperomys.com/r/706","Irkutsk Oblast","NA","Russia",2,"52.33","104.24"
1163,"http://hesperomys.com/c/1163","IHNE","Instituto de Historia Natural y Ecología","NA","Tuxtla Gutiérrez","http://hesperomys.com/r/399","Chiapas","Chiapas","Mexico",1,"16.75","-93.12"
631,"http://hesperomys.com/c/631","IHP","Institute of Human Palaeontology","NA","Rome","http://hesperomys.com/r/4084","Lazio","NA","Italy",3,"41.89","12.5"
944,"http://hesperomys.com/c/944","IIA","Instituto de Investigaciones Antropológicas, Universidad Autónoma de México","NA","Mexico City","http://hesperomys.com/r/403","Distrito Federal (Mexico)","NA","Mexico",1,"19.43","-99.14"
1303,"http://hesperomys.com/c/1303","IITKGP","Indian Institute of Technology Kharagpur","NA","Kharagpur","http://hesperomys.com/r/327","West Bengal","West Bengal","India",8,"22.34","87.31"
570,"http://hesperomys.com/c/570","IITR","Vertebrate Palaeontology Laboratory, Department of Earth Sciences, Indian Institute of Technology, Roorkee","Formerly University of Roorkee (RUSB)","Roorkee","http://hesperomys.com/r/326","Uttarakhand","Uttarakhand","India",32,"29.874858","77.889927999999998"
1094,"http://hesperomys.com/c/1094","IJA","Instituto Jaime Almera","NA","Barcelona","http://hesperomys.com/r/4031","Barcelona","NA","Spain",1,"41.4","2.17"
1225,"http://hesperomys.com/c/1225","ILM","Instituto Lucas Mallada","NA","Madrid","http://hesperomys.com/r/810","Madrid","NA","Spain",3,"40.42","-3.71"
340,"http://hesperomys.com/c/340","ILTS","Institute of Low Temperature Science, Hokkaido University","NA","NA","http://hesperomys.com/r/4354","Hokkaido","NA","Japan",1,"NA","NA"
227,"http://hesperomys.com/c/227","IMC","Indian Museum","NA","NA","http://hesperomys.com/r/76","India","NA","India",19,"NA","NA"
744,"http://hesperomys.com/c/744","IMEDEA","Institut Mediterrani d'Estudis Avançats","NA","Esporles","http://hesperomys.com/r/4065","Mallorca","NA","Spain",7,"NA","NA"
885,"http://hesperomys.com/c/885","IMGG","Institute of Marine Geology and Geophysics","NA","Hanoi","http://hesperomys.com/r/193","Vietnam","NA","Vietnam",4,"NA","NA"
869,"http://hesperomys.com/c/869","IMM","Inner Mongolia Museum","NA","Hohhot","http://hesperomys.com/r/282","Inner Mongolia","NA","China",12,"40.82","111.64"
843,"http://hesperomys.com/c/843","IMNH","Idaho Museum of Natural History","NA","Pocatello","http://hesperomys.com/r/1672","Bannock County, Idaho","Idaho","United States",3,"42.88","-112.47"
471,"http://hesperomys.com/c/471","in situ","In situ","Type specimens that remain in the field, preserved in situ. I am adding this special ""collection"" to accommodate an ichnofossil.","NA","http://hesperomys.com/r/625","Earth","NA","NA",28,"NA","NA"
741,"http://hesperomys.com/c/741","INAH","Instituto Nacional de Antropología e Historia","NA","Mexico City","http://hesperomys.com/r/403","Distrito Federal (Mexico)","NA","Mexico",4,"19.43","-99.14"
1497,"http://hesperomys.com/c/1497","INBR","Victor Valley Museum","NA","Apple Valley","http://hesperomys.com/r/431","California","California","United States",1,"NA","NA"
661,"http://hesperomys.com/c/661","INC","Instituto Nacional de Geología","NA","Madrid","http://hesperomys.com/r/810","Madrid","NA","Spain",2,"40.42","-3.71"
585,"http://hesperomys.com/c/585","INGEO","Instituto de Geología Dr. Emiliano P. Aparicio","NA","Rivadavia","http://hesperomys.com/r/361","San Juan","NA","Argentina",1,"NA","NA"
423,"http://hesperomys.com/c/423","INHM","Iraq Natural History Museum","NA","NA","http://hesperomys.com/r/79","Iraq","NA","Iraq",1,"NA","NA"
1366,"http://hesperomys.com/c/1366","INHS","Illinois Natural History Survey","NA","NA","http://hesperomys.com/r/439","Illinois","Illinois","United States",1,"NA","NA"
31,"http://hesperomys.com/c/31","INPA","Instituto Nacional de Pesquisas da Amazônia","NA","Manaus","http://hesperomys.com/r/371","Amazonas","Amazonas","Brazil",24,"-3.12","-60.02"
225,"http://hesperomys.com/c/225","INSAP","Institut National des Sciences de l'Archéologie et du Patrimoine","NA","Rabat","http://hesperomys.com/r/120","Morocco","NA","Morocco",34,"34.020000000000003","-6.84"
635,"http://hesperomys.com/c/635","INSM","Indiana State Museum","NA","NA","http://hesperomys.com/r/2726","Marion County, Indiana","Indiana","United States",4,"NA","NA"
1287,"http://hesperomys.com/c/1287","IPA","Instituto de la Prehistoria de las Américas","NA","Playa del Carmen","http://hesperomys.com/r/417","Quintana Roo","Quintana Roo","Mexico",1,"20.62","-87.07"
652,"http://hesperomys.com/c/652","IPFUB","Institut für Paläontologie der Freien Universität Berlin","NA","Berlin","http://hesperomys.com/r/777","Berlin","Berlin","Germany",23,"52.52","13.38"
773,"http://hesperomys.com/c/773","IPGAS","Institute of Paleobiology of the Georgian Academy of Sciences","NA","Tbilisi","http://hesperomys.com/r/63","Georgia","NA","Georgia",41,"41.72","44.79"
456,"http://hesperomys.com/c/456","IPHAS","Ili Prefecture Health and Antiepidemic Station","NA","Yining","http://hesperomys.com/r/297","Xinjiang","NA","China",1,"43.9","81.349999999999994"
149,"http://hesperomys.com/c/149","IPHES","Catalan Institute of Human Palaeoecology and Social Evolution","NA","NA","http://hesperomys.com/r/4058","Tarragona","NA","Spain",3,"NA","NA"
302,"http://hesperomys.com/c/302","IPP","Institute for Plant Protection","NA","Poznan","http://hesperomys.com/r/140","Poland","NA","Poland",1,"52.4","16.899999999999999"
1191,"http://hesperomys.com/c/1191","IpsM","Ipswich Museum","NA","Ipswich","http://hesperomys.com/r/4194","East Suffolk","NA","United Kingdom",2,"52.07","1.1399999999999999"
772,"http://hesperomys.com/c/772","IPUB","Institut für Paläontologie der Universität Bonn","NA","Bonn","http://hesperomys.com/r/784","North Rhine-Westphalia","North Rhine-Westphalia","Germany",11,"50.73","7.1"
770,"http://hesperomys.com/c/770","IPVF","Instituto de Paleontología, colección de Vertebrados Fósiles, Universidad Nacional de Piura","NA","Piura","http://hesperomys.com/r/138","Peru","NA","Peru",1,"-5.19","-80.63"
1097,"http://hesperomys.com/c/1097","IQW","Department of Quaternary Paleontology","NA","Weimar","http://hesperomys.com/r/790","Thuringia","Thuringia","Germany",5,"50.99","11.32"
673,"http://hesperomys.com/c/673","IRCLD","Institute of Research and Control of Local Diseases of Qinghai Province","NA","Xining","http://hesperomys.com/r/289","Qinghai","NA","China",1,"36.619999999999997","101.77"
352,"http://hesperomys.com/c/352","IRSNB","Royal Belgian Institute of Natural Sciences","NA","Brussels","http://hesperomys.com/r/4256","Brussels-Capital Region","NA","Belgium",167,"50.83","4.33"
81,"http://hesperomys.com/c/81","ISAM","Iziko South African Museum","NA","Cape Town","http://hesperomys.com/r/4352","Western Cape","NA","South Africa",104,"-33.93","18.46"
484,"http://hesperomys.com/c/484","ISB","Institute of Speleology ""Emil Racoviţă""","NA","Bucharest","http://hesperomys.com/r/143","Romania","NA","Romania",17,"44.44","26.1"
633,"http://hesperomys.com/c/633","ISI","Indian Statistical Institute","NA","Calcutta","http://hesperomys.com/r/327","West Bengal","West Bengal","India",23,"22.57","88.36"
736,"http://hesperomys.com/c/736","İTÜ","Istanbul Technical University","NA","Istanbul","http://hesperomys.com/r/180","Turkey","NA","Turkey",1,"41.1","29"
1266,"http://hesperomys.com/c/1266","IVCM","Imperial Valley College Museum","NA","El Centro","http://hesperomys.com/r/925","Imperial County, California","California","United States",1,"NA","NA"
483,"http://hesperomys.com/c/483","IVIC","Instituto Venezolano de Investigaciones Científicas","Part of this collection is said to be in San Antonio de Los Altos, state of Miranda.","Caracas","http://hesperomys.com/r/4325","Capital District (Venezuela)","NA","Venezuela",7,"10.54","-66.930000000000007"
1456,"http://hesperomys.com/c/1456","IVPG","Institute of Vertebrate Paleontology, Gansu Agricultural University","NA","Lanzhou","http://hesperomys.com/r/271","Gansu","NA","China",1,"36.049999999999997","103.68"
59,"http://hesperomys.com/c/59","IVPP","Institute of Vertebrate Paleontology and Paleoanthropology","NA","Beijing","http://hesperomys.com/r/268","Beijing","NA","China",1239,"39.93","116.4"
1452,"http://hesperomys.com/c/1452","Iwaki","Iwaki City Coal and Fossil Museum","NA","Iwaki","http://hesperomys.com/r/4403","Fukushima Prefecture","NA","Japan",1,"37.049999999999997","140.88"
992,"http://hesperomys.com/c/992","IWCMS","Isle of Wight County Museum Service","NA","Sandown","http://hesperomys.com/r/4179","Isle of Wight","NA","United Kingdom",16,"NA","NA"
1421,"http://hesperomys.com/c/1421","IZASM","Institute of Zoology of Academy of Sciences of Moldova","NA","Chisinău","http://hesperomys.com/r/116","Moldova","NA","Moldova",2,"47.03","28.83"
1339,"http://hesperomys.com/c/1339","IZEA","Institut de zoologie et d'écologie animale","NA","Lausanne","http://hesperomys.com/r/4119","Vaud","NA","Switzerland",1,"46.52","6.62"
1126,"http://hesperomys.com/c/1126","IZH","Institut für Zoologie Halle","NA","Halle","http://hesperomys.com/r/788","Saxony-Anhalt","Saxony-Anhalt","Germany",2,"NA","NA"
132,"http://hesperomys.com/c/132","IZK","Institute of Zoology of the National Academy of Sciences of Kazakhstan","NA","Almaty","http://hesperomys.com/r/87","Kazakhstan","NA","Kazakhstan",24,"43.32","76.92"
922,"http://hesperomys.com/c/922","IZKRAS","Institute of Earth Crust of the Siberian Branch of the Russian Academy of Sciences","NA","Irkutsk","http://hesperomys.com/r/706","Irkutsk Oblast","NA","Russia",1,"52.33","104.24"
438,"http://hesperomys.com/c/438","IZSP","Institute of Zoology, Shaanxi Province","{Cricetulus triton ningshaanensis nov.pdf}","NA","http://hesperomys.com/r/290","Shaanxi","NA","China",1,"NA","NA"
1221,"http://hesperomys.com/c/1221","IZUAN","I. I. Shmalhausen Institute of Zoology of the Academy of Sciences of Ukraine","NA","Kyiv","http://hesperomys.com/r/184","Ukraine","NA","Ukraine",2,"NA","NA"
1041,"http://hesperomys.com/c/1041","JACVM","Junta de Acción Comunal Vereda Monquirá","NA","Vereda Monquirá","http://hesperomys.com/r/4281","Boyacá Department","NA","Colombia",1,"NA","NA"
1177,"http://hesperomys.com/c/1177","JAG","E.O. Wilson Laboratory Biodiversity Laboratory","NA","Chitengo","http://hesperomys.com/r/121","Mozambique","NA","Mozambique",1,"NA","NA"
1118,"http://hesperomys.com/c/1118","JePM","Jehol Paleontological Museum","NA","Chengde","http://hesperomys.com/r/276","Hebei","NA","China",1,"40.96","117.93"
236,"http://hesperomys.com/c/236","JGUM","Johannes-Gutenberg-Universität Mainz","NA","Mainz","http://hesperomys.com/r/785","Rhineland-Palatinate","Rhineland-Palatinate","Germany",5,"50","8.26"
1231,"http://hesperomys.com/c/1231","JHU","Johns Hopkins University","NA","Baltimore","http://hesperomys.com/r/3446","Baltimore city, Maryland","Maryland","United States",0,"39.299999999999997","-76.61"
1293,"http://hesperomys.com/c/1293","Jianping","Jianping County Museum","NA","Jianping","http://hesperomys.com/r/286","Liaoning","NA","China",1,"NA","NA"
